filename	size
Mtgr1_ERX002142_MEL.bed	2143
Mxi1_GSM912928_MEL.bed	26574
NELFe_GSM912932_MEL.bed	13667
Oct2_GSM537990_B-Cells.bed	728
PPARg_GSM686979_day2_Adipocytes.bed	2868
PPARg_GSM686980_day6_Adipocytes.bed	5951
PU.1_GSM1022260_stat6ko_ctrl_UT_BMDM.bed	64066
PU.1_GSM1022261_stat6ko_ctrl_IL4_4h_BMDM.bed	58119
PU.1_GSM1022262_stat6ko_UT_BMDM.bed	63658
PU.1_GSM1022263_stat6ko_IL4_4h_BMDM.bed	63579
PU.1_GSM1022280_stat1ko_ctrl_UT_BMDM.bed	51669
PU.1_GSM1022281_stat1ko_ctrl_IFNg_4h_BMDM.bed	54259
PU.1_GSM1022282_stat1ko_UT_BMDM.bed	64343
PU.1_GSM1022283_stat1ko_IFNg_4h_BMDM.bed	48287
PU.1_GSM1022310_tc_IFNg_UT_BMDM.bed	51774
PU.1_GSM1022311_tc_IFNg_30min_BMDM.bed	70375
PU.1_GSM1022312_tc_IFNg_1h_BMDM.bed	56234
PU.1_GSM1022313_tc_IFNg_2h_BMDM.bed	54969
PU.1_GSM940924_25_UT_BMDM.bed	114432
PU.1_GSM940926_LPS_4h_BMDM.bed	91013
PU.1_GSM940927_LPS_24h_BMDM.bed	97774
PU.1_GSM940928_IFNg_4h_BMDM.bed	101069
PU.1_GSM940929__IL4_4h_BMDM.bed	100380
PU.1_GSM940930_TNFa_4h_BMDM.bed	104224
PU.1_GSM940931_TGFb1_4h_BMDM.bed	102292
PU.1_GSM940932_IL1b_4h_BMDM.bed	103473
PU.1_GSM940933_MALP2_BMDM.bed	102614
PU.1_GSM940934_CpG_BMDM.bed	104075
PU1_GSM537983_Macrophages.bed	29393
PU1_GSM537989_B-Cells.bed	19571
RXR_GSM686978_4h_Adipocytes.bed	1093
Rad21_GSM912933_DMSO_MEL.bed	30532
Rad21_GSM912935_MEL.bed	30942
SMC3_GSM912923_MEL.bed	25786
Scl_ERX002136_MEL.bed	4949
Scl_ERX002138_MEL.bed	5670
Stat1_GSM1022315_tc_IFNg_30min_BMDM.bed	16398
Stat1_GSM1022316_tc_IFNg_1h_BMDM.bed	13717
Stat1_GSM1022317_tc_IFNg_2h_BMDM.bed	21508
Stat5a_GSM686977_4h_Adipocytes.bed	7617
Stat6_GSM1022301_tc_IL4_15min_BMDM.bed	15461
Stat6_GSM1022302_tc_IL4_30min_BMDM.bed	11684
Stat6_GSM1022303_tc_IL4_1h_BMDM.bed	14551
Stat6_GSM1022304_tc_IL4_2h_BMDM.bed	14659
Stat6_GSM1022305_tc_IL4_4h_BMDM.bed	14329
c-Myb_GSM912903_MEL.bed	7338
c-Myc_GSM912934_MEL.bed	15695
p300_GSM912893_MEL.bed	30589
p300_GSM912921_MEL.bed	36308
