filename	size
wgEncodeAwgTfbsSydhGm12878Stat3IggmusUniPk.narrowPeak	6487
wgEncodeAwgTfbsSydhGm12878Tblr1ab24550IggmusUniPk.narrowPeak	13702
wgEncodeAwgTfbsSydhGm12878TbpIggmusUniPk.narrowPeak	14893
wgEncodeAwgTfbsSydhGm12878Tr4UniPk.narrowPeak	1263
wgEncodeAwgTfbsSydhGm12878Usf2IggmusUniPk.narrowPeak	9022
wgEncodeAwgTfbsSydhGm12878WhipIggmusUniPk.narrowPeak	14102
wgEncodeAwgTfbsSydhGm12878Yy1UniPk.narrowPeak	2077
wgEncodeAwgTfbsSydhGm12878Znf143166181apUniPk.narrowPeak	20024
wgEncodeAwgTfbsSydhGm12878Znf274UniPk.narrowPeak	233
wgEncodeAwgTfbsSydhGm12878Zzz3UniPk.narrowPeak	713
wgEncodeAwgTfbsSydhGm12891NfkbTnfaIggrabUniPk.narrowPeak	28683
wgEncodeAwgTfbsSydhGm12891Pol2IggmusUniPk.narrowPeak	20390
wgEncodeAwgTfbsSydhGm12892NfkbTnfaIggrabUniPk.narrowPeak	8152
wgEncodeAwgTfbsSydhGm12892Pol2IggmusUniPk.narrowPeak	22544
wgEncodeAwgTfbsSydhGm15510NfkbTnfaIggrabUniPk.narrowPeak	12803
wgEncodeAwgTfbsSydhGm15510Pol2IggmusUniPk.narrowPeak	18661
wgEncodeAwgTfbsSydhGm18505NfkbTnfaIggrabUniPk.narrowPeak	8805
wgEncodeAwgTfbsSydhGm18505Pol2IggmusUniPk.narrowPeak	21784
wgEncodeAwgTfbsSydhGm18526NfkbTnfaIggrabUniPk.narrowPeak	3070
wgEncodeAwgTfbsSydhGm18526Pol2IggmusUniPk.narrowPeak	16856
wgEncodeAwgTfbsSydhGm18951NfkbTnfaIggrabUniPk.narrowPeak	13535
wgEncodeAwgTfbsSydhGm18951Pol2IggmusUniPk.narrowPeak	21218
wgEncodeAwgTfbsSydhGm19099NfkbTnfaIggrabUniPk.narrowPeak	7777
wgEncodeAwgTfbsSydhGm19099Pol2IggmusUniPk.narrowPeak	22219
wgEncodeAwgTfbsSydhGm19193NfkbTnfaIggrabUniPk.narrowPeak	5280
wgEncodeAwgTfbsSydhGm19193Pol2IggmusUniPk.narrowPeak	21404
wgEncodeAwgTfbsSydhH1hescBach1sc14700IggrabUniPk.narrowPeak	11457
wgEncodeAwgTfbsSydhH1hescBrca1IggrabUniPk.narrowPeak	2025
wgEncodeAwgTfbsSydhH1hescCebpbIggrabUniPk.narrowPeak	15557
wgEncodeAwgTfbsSydhH1hescChd1a301218aIggrabUniPk.narrowPeak	2191
wgEncodeAwgTfbsSydhH1hescChd2IggrabUniPk.narrowPeak	6849
wgEncodeAwgTfbsSydhH1hescCjunIggrabUniPk.narrowPeak	2148
wgEncodeAwgTfbsSydhH1hescCmycIggrabUniPk.narrowPeak	4551
wgEncodeAwgTfbsSydhH1hescCtbp2UcdUniPk.narrowPeak	7089
wgEncodeAwgTfbsSydhH1hescGtf2f1IggrabUniPk.narrowPeak	3548
wgEncodeAwgTfbsSydhH1hescJundIggrabUniPk.narrowPeak	9550
wgEncodeAwgTfbsSydhH1hescMafkIggrabUniPk.narrowPeak	11425
wgEncodeAwgTfbsSydhH1hescMaxUcdUniPk.narrowPeak	11129
wgEncodeAwgTfbsSydhH1hescMxi1IggrabUniPk.narrowPeak	6351
wgEncodeAwgTfbsSydhH1hescNrf1IggrabUniPk.narrowPeak	4513
wgEncodeAwgTfbsSydhH1hescRad21IggrabUniPk.narrowPeak	55674
wgEncodeAwgTfbsSydhH1hescRfx5200401194IggrabUniPk.narrowPeak	1695
wgEncodeAwgTfbsSydhH1hescSin3anb6001263IggrabUniPk.narrowPeak	21309
wgEncodeAwgTfbsSydhH1hescSuz12UcdUniPk.narrowPeak	4789
wgEncodeAwgTfbsSydhH1hescTbpIggrabUniPk.narrowPeak	17194
wgEncodeAwgTfbsSydhH1hescUsf2IggrabUniPk.narrowPeak	6952
wgEncodeAwgTfbsSydhH1hescZnf143IggrabUniPk.narrowPeak	30687
wgEncodeAwgTfbsSydhHct116Pol2UcdUniPk.narrowPeak	12864
wgEncodeAwgTfbsSydhHct116Tcf7l2UcdUniPk.narrowPeak	19463
wgEncodeAwgTfbsSydhHek293Elk4UcdUniPk.narrowPeak	1375
wgEncodeAwgTfbsSydhHek293Kap1UcdUniPk.narrowPeak	19774
wgEncodeAwgTfbsSydhHek293Pol2UniPk.narrowPeak	11490
wgEncodeAwgTfbsSydhHek293Tcf7l2UcdUniPk.narrowPeak	8961
wgEncodeAwgTfbsSydhHek293tZnf263UcdUniPk.narrowPeak	31453
wgEncodeAwgTfbsSydhHelas3Ap2alphaUniPk.narrowPeak	18970
wgEncodeAwgTfbsSydhHelas3Ap2gammaUniPk.narrowPeak	25452
wgEncodeAwgTfbsSydhHelas3Baf155IggmusUniPk.narrowPeak	8650
wgEncodeAwgTfbsSydhHelas3Baf170IggmusUniPk.narrowPeak	2632
wgEncodeAwgTfbsSydhHelas3Bdp1UniPk.narrowPeak	508
wgEncodeAwgTfbsSydhHelas3Brca1a300IggrabUniPk.narrowPeak	8114
wgEncodeAwgTfbsSydhHelas3Brf1UniPk.narrowPeak	193
wgEncodeAwgTfbsSydhHelas3Brf2UniPk.narrowPeak	303
wgEncodeAwgTfbsSydhHelas3Brg1IggmusUniPk.narrowPeak	1357
wgEncodeAwgTfbsSydhHelas3CebpbIggrabUniPk.narrowPeak	61004
wgEncodeAwgTfbsSydhHelas3CfosUniPk.narrowPeak	9325
wgEncodeAwgTfbsSydhHelas3Chd2IggrabUniPk.narrowPeak	20500
wgEncodeAwgTfbsSydhHelas3CjunIggrabUniPk.narrowPeak	21903
wgEncodeAwgTfbsSydhHelas3CmycUniPk.narrowPeak	10226
wgEncodeAwgTfbsSydhHelas3Corestsc30189IggrabUniPk.narrowPeak	16322
wgEncodeAwgTfbsSydhHelas3E2f1UniPk.narrowPeak	5116
wgEncodeAwgTfbsSydhHelas3E2f4UniPk.narrowPeak	2831
wgEncodeAwgTfbsSydhHelas3E2f6UniPk.narrowPeak	4775
wgEncodeAwgTfbsSydhHelas3Elk112771IggrabUniPk.narrowPeak	4809
wgEncodeAwgTfbsSydhHelas3Elk4UcdUniPk.narrowPeak	5916
wgEncodeAwgTfbsSydhHelas3Gtf2f1ab28179IggrabUniPk.narrowPeak	11730
wgEncodeAwgTfbsSydhHelas3Hae2f1UniPk.narrowPeak	10283
wgEncodeAwgTfbsSydhHelas3Ini1IggmusUniPk.narrowPeak	7780
wgEncodeAwgTfbsSydhHelas3Irf3IggrabUniPk.narrowPeak	1587
wgEncodeAwgTfbsSydhHelas3JundIggrabUniPk.narrowPeak	31633
wgEncodeAwgTfbsSydhHelas3MafkIggrabUniPk.narrowPeak	14185
wgEncodeAwgTfbsSydhHelas3MaxIggrabUniPk.narrowPeak	29647
wgEncodeAwgTfbsSydhHelas3Mazab85725IggrabUniPk.narrowPeak	13409
wgEncodeAwgTfbsSydhHelas3Mxi1af4185IggrabUniPk.narrowPeak	12009
wgEncodeAwgTfbsSydhHelas3NfyaIggrabUniPk.narrowPeak	5978
wgEncodeAwgTfbsSydhHelas3NfybIggrabUniPk.narrowPeak	7156
wgEncodeAwgTfbsSydhHelas3Nrf1IggmusUniPk.narrowPeak	2915
wgEncodeAwgTfbsSydhHelas3P300sc584sc584IggrabUniPk.narrowPeak	25854
wgEncodeAwgTfbsSydhHelas3Pol2UniPk.narrowPeak	21270
wgEncodeAwgTfbsSydhHelas3Pol2s2IggrabUniPk.narrowPeak	12797
wgEncodeAwgTfbsSydhHelas3Prdm19115IggrabUniPk.narrowPeak	4577
wgEncodeAwgTfbsSydhHelas3Rad21IggrabUniPk.narrowPeak	43420
wgEncodeAwgTfbsSydhHelas3Rfx5200401194IggrabUniPk.narrowPeak	19284
wgEncodeAwgTfbsSydhHelas3Rpc155UniPk.narrowPeak	2668
wgEncodeAwgTfbsSydhHelas3Smc3ab9263IggrabUniPk.narrowPeak	39567
wgEncodeAwgTfbsSydhHelas3Spt20UniPk.narrowPeak	4088
wgEncodeAwgTfbsSydhHelas3Stat1Ifng30UniPk.narrowPeak	16158
wgEncodeAwgTfbsSydhHelas3Stat3IggrabUniPk.narrowPeak	13834
wgEncodeAwgTfbsSydhHelas3TbpIggrabUniPk.narrowPeak	18489
wgEncodeAwgTfbsSydhHelas3Tcf7l2UcdUniPk.narrowPeak	3198
wgEncodeAwgTfbsSydhHelas3Tcf7l2c9b92565UcdUniPk.narrowPeak	19242
wgEncodeAwgTfbsSydhHelas3Tf3c110UniPk.narrowPeak	2616
wgEncodeAwgTfbsSydhHelas3Tr4UniPk.narrowPeak	2115
wgEncodeAwgTfbsSydhHelas3Usf2IggmusUniPk.narrowPeak	12306
wgEncodeAwgTfbsSydhHelas3Zkscan1hpa006672IggrabUniPk.narrowPeak	4131
wgEncodeAwgTfbsSydhHelas3Znf143IggrabUniPk.narrowPeak	7048
wgEncodeAwgTfbsSydhHelas3Znf274UcdUniPk.narrowPeak	101
wgEncodeAwgTfbsSydhHelas3Zzz3UniPk.narrowPeak	251
wgEncodeAwgTfbsSydhHepg2Arid3anb100279IggrabUniPk.narrowPeak	17622
wgEncodeAwgTfbsSydhHepg2Bhlhe40cIggrabUniPk.narrowPeak	14628
wgEncodeAwgTfbsSydhHepg2Brca1a300IggrabUniPk.narrowPeak	1497
wgEncodeAwgTfbsSydhHepg2CebpbForsklnUniPk.narrowPeak	18443
wgEncodeAwgTfbsSydhHepg2CebpbIggrabUniPk.narrowPeak	56629
wgEncodeAwgTfbsSydhHepg2Chd2ab68301IggrabUniPk.narrowPeak	5169
wgEncodeAwgTfbsSydhHepg2CjunIggrabUniPk.narrowPeak	12672
wgEncodeAwgTfbsSydhHepg2Corestsc30189IggrabUniPk.narrowPeak	5336
wgEncodeAwgTfbsSydhHepg2ErraForsklnUniPk.narrowPeak	1177
wgEncodeAwgTfbsSydhHepg2Grp20ForsklnUniPk.narrowPeak	597
wgEncodeAwgTfbsSydhHepg2Hnf4aForsklnUniPk.narrowPeak	11130
wgEncodeAwgTfbsSydhHepg2Hsf1ForsklnUniPk.narrowPeak	1435
wgEncodeAwgTfbsSydhHepg2Irf3IggrabUniPk.narrowPeak	684
wgEncodeAwgTfbsSydhHepg2JundIggrabUniPk.narrowPeak	32275
wgEncodeAwgTfbsSydhHepg2Maffm8194IggrabUniPk.narrowPeak	37637
wgEncodeAwgTfbsSydhHepg2Mafkab50322IggrabUniPk.narrowPeak	61944
wgEncodeAwgTfbsSydhHepg2Mafksc477IggrabUniPk.narrowPeak	37628
wgEncodeAwgTfbsSydhHepg2MaxIggrabUniPk.narrowPeak	11854
wgEncodeAwgTfbsSydhHepg2Mazab85725IggrabUniPk.narrowPeak	12090
wgEncodeAwgTfbsSydhHepg2Mxi1UniPk.narrowPeak	20371
wgEncodeAwgTfbsSydhHepg2Nrf1IggrabUniPk.narrowPeak	1902
wgEncodeAwgTfbsSydhHepg2P300sc582IggrabUniPk.narrowPeak	6613
wgEncodeAwgTfbsSydhHepg2Pgc1aForsklnUniPk.narrowPeak	1308
wgEncodeAwgTfbsSydhHepg2Pol2ForsklnUniPk.narrowPeak	22928
wgEncodeAwgTfbsSydhHepg2Pol2IggrabUniPk.narrowPeak	19572
wgEncodeAwgTfbsSydhHepg2Pol2s2IggrabUniPk.narrowPeak	4091
wgEncodeAwgTfbsSydhHepg2Rad21IggrabUniPk.narrowPeak	37233
wgEncodeAwgTfbsSydhHepg2Rfx5200401194IggrabUniPk.narrowPeak	6017
wgEncodeAwgTfbsSydhHepg2Smc3ab9263IggrabUniPk.narrowPeak	30797
wgEncodeAwgTfbsSydhHepg2TbpIggrabUniPk.narrowPeak	13806
wgEncodeAwgTfbsSydhHepg2Tcf7l2UcdUniPk.narrowPeak	2742
wgEncodeAwgTfbsSydhHepg2Tr4UcdUniPk.narrowPeak	2953
wgEncodeAwgTfbsSydhHepg2Usf2IggrabUniPk.narrowPeak	6291
wgEncodeAwgTfbsSydhHepg2Znf274UcdUniPk.narrowPeak	245
wgEncodeAwgTfbsSydhHuvecCfosUcdUniPk.narrowPeak	46726
wgEncodeAwgTfbsSydhHuvecCjunUniPk.narrowPeak	29524
wgEncodeAwgTfbsSydhHuvecGata2UcdUniPk.narrowPeak	27454
wgEncodeAwgTfbsSydhHuvecMaxUniPk.narrowPeak	9122
wgEncodeAwgTfbsSydhHuvecPol2UniPk.narrowPeak	12305
wgEncodeAwgTfbsSydhImr90CebpbIggrabUniPk.narrowPeak	70445
wgEncodeAwgTfbsSydhImr90CtcfbIggrabUniPk.narrowPeak	45920
wgEncodeAwgTfbsSydhImr90MafkIggrabUniPk.narrowPeak	40788
wgEncodeAwgTfbsSydhImr90Pol2IggrabUniPk.narrowPeak	17647
wgEncodeAwgTfbsSydhImr90Rad21IggrabUniPk.narrowPeak	37417
wgEncodeAwgTfbsSydhK562Arid3asc8821IggrabUniPk.narrowPeak	9026
wgEncodeAwgTfbsSydhK562Atf106325UniPk.narrowPeak	14864
wgEncodeAwgTfbsSydhK562Atf3UniPk.narrowPeak	1233
wgEncodeAwgTfbsSydhK562Bach1sc14700IggrabUniPk.narrowPeak	3806
wgEncodeAwgTfbsSydhK562Bdp1UniPk.narrowPeak	570
wgEncodeAwgTfbsSydhK562Bhlhe40nb100IggrabUniPk.narrowPeak	22497
wgEncodeAwgTfbsSydhK562Brf1UniPk.narrowPeak	221
wgEncodeAwgTfbsSydhK562Brf2UniPk.narrowPeak	1087
wgEncodeAwgTfbsSydhK562Brg1IggmusUniPk.narrowPeak	2463
wgEncodeAwgTfbsSydhK562Ccnt2UniPk.narrowPeak	20057
wgEncodeAwgTfbsSydhK562CebpbIggrabUniPk.narrowPeak	38715
wgEncodeAwgTfbsSydhK562CfosUniPk.narrowPeak	7646
wgEncodeAwgTfbsSydhK562Chd2ab68301IggrabUniPk.narrowPeak	7797
wgEncodeAwgTfbsSydhK562CjunIfna30UniPk.narrowPeak	8827
wgEncodeAwgTfbsSydhK562CjunIfna6hUniPk.narrowPeak	5218
wgEncodeAwgTfbsSydhK562CjunIfng30UniPk.narrowPeak	8587
wgEncodeAwgTfbsSydhK562CjunIfng6hUniPk.narrowPeak	6596
wgEncodeAwgTfbsSydhK562CjunUniPk.narrowPeak	9848
wgEncodeAwgTfbsSydhK562CmycIfna30UniPk.narrowPeak	7746
wgEncodeAwgTfbsSydhK562CmycIfna6hUniPk.narrowPeak	10583
wgEncodeAwgTfbsSydhK562CmycIfng30UniPk.narrowPeak	31092
wgEncodeAwgTfbsSydhK562CmycIfng6hUniPk.narrowPeak	19290
wgEncodeAwgTfbsSydhK562CmycIggrabUniPk.narrowPeak	24153
wgEncodeAwgTfbsSydhK562CmycUniPk.narrowPeak	5023
wgEncodeAwgTfbsSydhK562Corestab24166IggrabUniPk.narrowPeak	6371
wgEncodeAwgTfbsSydhK562Corestsc30189IggrabUniPk.narrowPeak	35741
wgEncodeAwgTfbsSydhK562CtcfbIggrabUniPk.narrowPeak	54387
wgEncodeAwgTfbsSydhK562E2f4UcdUniPk.narrowPeak	8181
wgEncodeAwgTfbsSydhK562E2f6UcdUniPk.narrowPeak	16312
wgEncodeAwgTfbsSydhK562Elk112771IggrabUniPk.narrowPeak	2961
wgEncodeAwgTfbsSydhK562Gata1UcdUniPk.narrowPeak	4074
wgEncodeAwgTfbsSydhK562Gata2UcdUniPk.narrowPeak	10648
wgEncodeAwgTfbsSydhK562Gtf2bUniPk.narrowPeak	2928
wgEncodeAwgTfbsSydhK562Gtf2f1ab28179IggrabUniPk.narrowPeak	3621
wgEncodeAwgTfbsSydhK562Hmgn3UniPk.narrowPeak	14587
wgEncodeAwgTfbsSydhK562Ini1IggmusUniPk.narrowPeak	1942
wgEncodeAwgTfbsSydhK562Irf1Ifna30UniPk.narrowPeak	1299
wgEncodeAwgTfbsSydhK562Irf1Ifna6hUniPk.narrowPeak	8352
wgEncodeAwgTfbsSydhK562Irf1Ifng30UniPk.narrowPeak	10323
wgEncodeAwgTfbsSydhK562Irf1Ifng6hUniPk.narrowPeak	12576
wgEncodeAwgTfbsSydhK562JundIggrabUniPk.narrowPeak	40052
wgEncodeAwgTfbsSydhK562Kap1UcdUniPk.narrowPeak	5489
wgEncodeAwgTfbsSydhK562MaffIggrabUniPk.narrowPeak	25074
wgEncodeAwgTfbsSydhK562Mafkab50322IggrabUniPk.narrowPeak	19317
wgEncodeAwgTfbsSydhK562MaxIggrabUniPk.narrowPeak	31436
wgEncodeAwgTfbsSydhK562Mazab85725IggrabUniPk.narrowPeak	33323
wgEncodeAwgTfbsSydhK562Mxi1af4185IggrabUniPk.narrowPeak	6711
wgEncodeAwgTfbsSydhK562NelfeUniPk.narrowPeak	458
wgEncodeAwgTfbsSydhK562Nfe2UniPk.narrowPeak	2637
wgEncodeAwgTfbsSydhK562NfyaUniPk.narrowPeak	4286
wgEncodeAwgTfbsSydhK562NfybUniPk.narrowPeak	10096
wgEncodeAwgTfbsSydhK562Nrf1IggrabUniPk.narrowPeak	4211
wgEncodeAwgTfbsSydhK562P300IggrabUniPk.narrowPeak	25881
wgEncodeAwgTfbsSydhK562Pol2Ifna30UniPk.narrowPeak	13845
wgEncodeAwgTfbsSydhK562Pol2Ifna6hUniPk.narrowPeak	13582
wgEncodeAwgTfbsSydhK562Pol2Ifng30UniPk.narrowPeak	16558
wgEncodeAwgTfbsSydhK562Pol2Ifng6hUniPk.narrowPeak	16522
wgEncodeAwgTfbsSydhK562Pol2IggmusUniPk.narrowPeak	9974
wgEncodeAwgTfbsSydhK562Pol2UniPk.narrowPeak	18081
wgEncodeAwgTfbsSydhK562Pol2s2IggrabUniPk.narrowPeak	5397
wgEncodeAwgTfbsSydhK562Pol2s2UniPk.narrowPeak	2220
wgEncodeAwgTfbsSydhK562Pol3UniPk.narrowPeak	207
wgEncodeAwgTfbsSydhK562Rad21UniPk.narrowPeak	17627
wgEncodeAwgTfbsSydhK562Rfx5IggrabUniPk.narrowPeak	2201
wgEncodeAwgTfbsSydhK562Rpc155UniPk.narrowPeak	1310
wgEncodeAwgTfbsSydhK562Setdb1MnasedUcdUniPk.narrowPeak	2967
wgEncodeAwgTfbsSydhK562Setdb1UcdUniPk.narrowPeak	3882
wgEncodeAwgTfbsSydhK562Sirt6UniPk.narrowPeak	2305
wgEncodeAwgTfbsSydhK562Smc3ab9263IggrabUniPk.narrowPeak	23598
wgEncodeAwgTfbsSydhK562Stat1Ifna30UniPk.narrowPeak	1503
wgEncodeAwgTfbsSydhK562Stat1Ifna6hUniPk.narrowPeak	1476
wgEncodeAwgTfbsSydhK562Stat1Ifng30UniPk.narrowPeak	2203
wgEncodeAwgTfbsSydhK562Stat1Ifng6hUniPk.narrowPeak	2333
wgEncodeAwgTfbsSydhK562Stat2Ifna30UniPk.narrowPeak	3040
wgEncodeAwgTfbsSydhK562Stat2Ifna6hUniPk.narrowPeak	1923
wgEncodeAwgTfbsSydhK562Tal1sc12984IggmusUniPk.narrowPeak	26260
wgEncodeAwgTfbsSydhK562Tblr1ab24550IggrabUniPk.narrowPeak	5086
wgEncodeAwgTfbsSydhK562Tblr1nb600270IggrabUniPk.narrowPeak	8505
wgEncodeAwgTfbsSydhK562TbpIggmusUniPk.narrowPeak	17558
wgEncodeAwgTfbsSydhK562Tf3c110UniPk.narrowPeak	1858
wgEncodeAwgTfbsSydhK562Tr4UcdUniPk.narrowPeak	587
wgEncodeAwgTfbsSydhK562Ubfsc13125IggmusUniPk.narrowPeak	6002
wgEncodeAwgTfbsSydhK562Ubtfsab1404509IggmusUniPk.narrowPeak	13692
wgEncodeAwgTfbsSydhK562Usf2IggrabUniPk.narrowPeak	3083
wgEncodeAwgTfbsSydhK562Yy1UcdUniPk.narrowPeak	4948
wgEncodeAwgTfbsSydhK562Znf143IggrabUniPk.narrowPeak	29069
wgEncodeAwgTfbsSydhK562Znf263UcdUniPk.narrowPeak	3081
wgEncodeAwgTfbsSydhK562Znf274UcdUniPk.narrowPeak	305
wgEncodeAwgTfbsSydhK562Znf274m01UcdUniPk.narrowPeak	1997
wgEncodeAwgTfbsSydhMcf10aesCfosEtoh01HvdUniPk.narrowPeak	67918
wgEncodeAwgTfbsSydhMcf10aesCfosTam112hHvdUniPk.narrowPeak	92358
wgEncodeAwgTfbsSydhMcf10aesCfosTam14hHvdUniPk.narrowPeak	86323
wgEncodeAwgTfbsSydhMcf10aesCfosTamHvdUniPk.narrowPeak	70462
wgEncodeAwgTfbsSydhMcf10aesCmycEtoh01HvdUniPk.narrowPeak	35153
wgEncodeAwgTfbsSydhMcf10aesCmycTam14hHvdUniPk.narrowPeak	25703
wgEncodeAwgTfbsSydhMcf10aesE2f4TamHvdUniPk.narrowPeak	15516
wgEncodeAwgTfbsSydhMcf10aesPol2Etoh01UniPk.narrowPeak	22298
wgEncodeAwgTfbsSydhMcf10aesPol2TamUniPk.narrowPeak	19467
wgEncodeAwgTfbsSydhMcf10aesStat3Etoh01UniPk.narrowPeak	12334
wgEncodeAwgTfbsSydhMcf10aesStat3Etoh01bUniPk.narrowPeak	45110
wgEncodeAwgTfbsSydhMcf10aesStat3Etoh01cUniPk.narrowPeak	41355
wgEncodeAwgTfbsSydhMcf10aesStat3Tam112hHvdUniPk.narrowPeak	39908
wgEncodeAwgTfbsSydhMcf10aesStat3TamUniPk.narrowPeak	44494
wgEncodeAwgTfbsSydhMcf7Gata3UcdUniPk.narrowPeak	6081
wgEncodeAwgTfbsSydhMcf7Gata3sc269UcdUniPk.narrowPeak	12077
wgEncodeAwgTfbsSydhMcf7Hae2f1UcdUniPk.narrowPeak	21946
wgEncodeAwgTfbsSydhMcf7Tcf7l2UcdUniPk.narrowPeak	10293
wgEncodeAwgTfbsSydhMcf7Znf217UcdUniPk.narrowPeak	9933
wgEncodeAwgTfbsSydhNb4CmycUniPk.narrowPeak	26252
wgEncodeAwgTfbsSydhNb4MaxUniPk.narrowPeak	34659
wgEncodeAwgTfbsSydhNb4Pol2UniPk.narrowPeak	16703
wgEncodeAwgTfbsSydhNt2d1Suz12UcdUniPk.narrowPeak	3308
wgEncodeAwgTfbsSydhNt2d1Yy1UcdUniPk.narrowPeak	4862
wgEncodeAwgTfbsSydhNt2d1Znf274UcdUniPk.narrowPeak	745
wgEncodeAwgTfbsSydhPanc1Tcf7l2UcdUniPk.narrowPeak	13366
wgEncodeAwgTfbsSydhPbdeGata1UcdUniPk.narrowPeak	25001
wgEncodeAwgTfbsSydhPbdePol2UcdUniPk.narrowPeak	18332
wgEncodeAwgTfbsSydhPbdefetalGata1UcdUniPk.narrowPeak	2157
wgEncodeAwgTfbsSydhRajiPol2UcdUniPk.narrowPeak	19732
wgEncodeAwgTfbsSydhShsy5yGata2UcdUniPk.narrowPeak	35620
wgEncodeAwgTfbsSydhShsy5yGata3sc269sc269UcdUniPk.narrowPeak	15879
wgEncodeAwgTfbsSydhU2osKap1UcdUniPk.narrowPeak	14647
wgEncodeAwgTfbsSydhU2osSetdb1UcdUniPk.narrowPeak	23538
wgEncodeAwgTfbsUchicagoK562EfosUniPk.narrowPeak	10256
wgEncodeAwgTfbsUchicagoK562Egata2UniPk.narrowPeak	11478
wgEncodeAwgTfbsUchicagoK562Ehdac8UniPk.narrowPeak	1718
wgEncodeAwgTfbsUchicagoK562EjunbUniPk.narrowPeak	12287
wgEncodeAwgTfbsUchicagoK562EjundUniPk.narrowPeak	26674
wgEncodeAwgTfbsUtaA549CtcfUniPk.narrowPeak	55351
wgEncodeAwgTfbsUtaA549Pol2UniPk.narrowPeak	17011
wgEncodeAwgTfbsUtaFibroblCtcfUniPk.narrowPeak	45978
wgEncodeAwgTfbsUtaGlioblaCtcfUniPk.narrowPeak	62772
wgEncodeAwgTfbsUtaGlioblaPol2UniPk.narrowPeak	17417
wgEncodeAwgTfbsUtaGm12878CmycUniPk.narrowPeak	3690
wgEncodeAwgTfbsUtaGm12878CtcfUniPk.narrowPeak	48916
wgEncodeAwgTfbsUtaGm12878Pol2UniPk.narrowPeak	14237
wgEncodeAwgTfbsUtaGm12891CtcfUniPk.narrowPeak	42632
wgEncodeAwgTfbsUtaGm12892CtcfUniPk.narrowPeak	48306
wgEncodeAwgTfbsUtaGm19238CtcfUniPk.narrowPeak	49938
wgEncodeAwgTfbsUtaGm19239CtcfUniPk.narrowPeak	41085
wgEncodeAwgTfbsUtaGm19240CtcfUniPk.narrowPeak	46036
wgEncodeAwgTfbsUtaH1hescCmycUniPk.narrowPeak	1217
wgEncodeAwgTfbsUtaH1hescCtcfUniPk.narrowPeak	43247
wgEncodeAwgTfbsUtaH1hescPol2UniPk.narrowPeak	12915
wgEncodeAwgTfbsUtaHelas3CmycUniPk.narrowPeak	2835
wgEncodeAwgTfbsUtaHelas3CtcfUniPk.narrowPeak	58806
wgEncodeAwgTfbsUtaHelas3Pol2UniPk.narrowPeak	15736
wgEncodeAwgTfbsUtaHepg2CmycUniPk.narrowPeak	4413
wgEncodeAwgTfbsUtaHepg2CtcfUniPk.narrowPeak	40800
wgEncodeAwgTfbsUtaHepg2Pol2UniPk.narrowPeak	15108
wgEncodeAwgTfbsUtaHuvecCmycUniPk.narrowPeak	5145
wgEncodeAwgTfbsUtaHuvecCtcfUniPk.narrowPeak	44033
wgEncodeAwgTfbsUtaHuvecPol2UniPk.narrowPeak	17190
wgEncodeAwgTfbsUtaK562CmycUniPk.narrowPeak	11738
wgEncodeAwgTfbsUtaK562CtcfUniPk.narrowPeak	56058
wgEncodeAwgTfbsUtaK562Pol2UniPk.narrowPeak	19255
wgEncodeAwgTfbsUtaMcf7CmycEstroUniPk.narrowPeak	10072
wgEncodeAwgTfbsUtaMcf7CmycSerumstimUniPk.narrowPeak	20956
wgEncodeAwgTfbsUtaMcf7CmycSerumstvdUniPk.narrowPeak	6930
wgEncodeAwgTfbsUtaMcf7CmycVehUniPk.narrowPeak	27697
wgEncodeAwgTfbsUtaMcf7CtcfEstroUniPk.narrowPeak	66592
wgEncodeAwgTfbsUtaMcf7CtcfSerumstimUniPk.narrowPeak	58608
wgEncodeAwgTfbsUtaMcf7CtcfSerumstvdUniPk.narrowPeak	54343
wgEncodeAwgTfbsUtaMcf7CtcfUniPk.narrowPeak	57936
wgEncodeAwgTfbsUtaMcf7CtcfVehUniPk.narrowPeak	82176
wgEncodeAwgTfbsUtaMcf7Pol2SerumstimUniPk.narrowPeak	20449
wgEncodeAwgTfbsUtaMcf7Pol2SerumstvdUniPk.narrowPeak	19412
wgEncodeAwgTfbsUtaMcf7Pol2UniPk.narrowPeak	16136
wgEncodeAwgTfbsUtaNhekCtcfUniPk.narrowPeak	53797
wgEncodeAwgTfbsUtaProgfibCtcfUniPk.narrowPeak	43918
wgEncodeAwgTfbsUtaProgfibPol2UniPk.narrowPeak	16338
wgEncodeAwgTfbsUwA549CtcfUniPk.narrowPeak	45732
wgEncodeAwgTfbsUwAg04449CtcfUniPk.narrowPeak	50260
wgEncodeAwgTfbsUwAg04450CtcfUniPk.narrowPeak	46500
wgEncodeAwgTfbsUwAg09309CtcfUniPk.narrowPeak	43928
wgEncodeAwgTfbsUwAg09319CtcfUniPk.narrowPeak	49675
wgEncodeAwgTfbsUwAg10803CtcfUniPk.narrowPeak	47656
wgEncodeAwgTfbsUwAoafCtcfUniPk.narrowPeak	45960
wgEncodeAwgTfbsUwBe2cCtcfUniPk.narrowPeak	54655
wgEncodeAwgTfbsUwBjCtcfUniPk.narrowPeak	44668
wgEncodeAwgTfbsUwCaco2CtcfUniPk.narrowPeak	46852
wgEncodeAwgTfbsUwGm06990CtcfUniPk.narrowPeak	45500
wgEncodeAwgTfbsUwGm12801CtcfUniPk.narrowPeak	2883
